S,0.98,-128.10,1004.98,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,42,E
S,0.98,-128.10,1004.85,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,08,43,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,44,E
S,0.98,-128.10,1004.85,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,45,E
S,0.85,-128.10,1004.98,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,46,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,47,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,48,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,49,E
S,0.98,-128.04,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,50,E
S,0.92,-128.10,1004.91,140.00,-490.00,70.00,1005.26,45.4582748,-73.4328079,00,08,51,E
S,0.98,-128.10,1004.98,140.00,-490.00,70.00,1005.28,45.4582748,-73.4328079,00,08,52,E
S,0.98,-128.10,1004.98,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,08,53,E
S,1.04,-127.98,1005.04,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,08,53,E
S,1.04,-127.98,1004.85,140.00,-490.00,70.00,1005.22,45.4582748,-73.4328079,00,08,54,E
S,1.04,-128.04,1004.79,140.00,-490.00,70.00,1005.23,45.4582748,-73.4328079,00,08,55,E
S,0.98,-128.10,1004.85,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,08,56,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,08,57,E
S,0.98,-128.10,1004.85,140.00,-490.00,70.00,1005.27,45.4582748,-73.4328079,00,08,58,E
S,1.04,-128.04,1004.79,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,08,59,E
S,0.98,-128.04,1004.85,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,09,00,E
S,1.04,-128.10,1004.85,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,09,01,E
S,1.10,-128.10,1004.79,140.00,-490.00,70.00,1005.24,45.4582748,-73.4328079,00,09,02,E
S,1.10,-128.10,1004.85,140.00,-490.00,70.00,1005.29,45.4582748,-73.4328079,00,09,04,E
S,1.04,-128.04,1004.85,140.00,-490.00,70.00,1005.27,45.4582748,-73.4328079,00,09,05,E
S,1.10,-127.98,1004.91,140.00,-490.00,70.00,1005.24,45.4582748,-73.4328079,00,09,06,E
S,1.16,-128.04,1004.79,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,09,07,E
S,1.16,-127.98,1004.85,140.00,-490.00,70.00,1005.23,45.4582748,-73.4328079,00,09,08,E
S,1.16,-127.98,1004.85,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,09,09,E
S,1.10,-127.98,1004.85,140.00,-490.00,70.00,1005.24,45.4582748,-73.4328079,00,09,10,E
S,1.10,-128.04,1004.79,140.00,-490.00,70.00,1005.24,45.4582748,-73.4328079,00,09,12,E
S,1.10,-127.98,1004.79,140.00,-420.00,0.00,1005.23,45.4582748,-73.4328079,00,09,13,E
S,1.10,-127.98,1004.73,210.00,-490.00,70.00,1005.28,45.4582748,-73.4328079,00,09,14,E
S,1.16,-127.92,1004.73,140.00,-490.00,70.00,1005.26,45.4582748,-73.4328079,00,09,15,E
S,1.22,-127.92,1004.73,140.00,-490.00,70.00,1005.26,45.4582748,-73.4328079,00,09,16,E
S,1.22,-127.86,1004.79,140.00,-490.00,70.00,1005.27,45.4582748,-73.4328079,00,09,17,E
S,1.22,-127.86,1004.79,140.00,-490.00,0.00,1005.23,45.4582748,-73.4328079,00,09,18,E
S,1.22,-127.98,1004.85,140.00,-490.00,70.00,1005.30,45.4582748,-73.4328079,00,09,20,E
S,1.28,-127.98,1004.79,140.00,-490.00,70.00,1005.26,45.4582748,-73.4328079,00,09,21,E
S,1.22,-127.98,1004.67,140.00,-490.00,0.00,1005.28,45.4582748,-73.4328079,00,09,22,E
S,1.22,-127.92,1004.67,140.00,-490.00,70.00,1005.27,45.4582748,-73.4328079,00,09,23,E
S,1.22,-127.98,1004.67,140.00,-490.00,70.00,1005.25,45.4582748,-73.4328079,00,09,24,E
S,1.22,-127.98,1004.73,140.00,-490.00,0.00,1005.29,45.4582748,-73.4328079,00,09,25,E
S,1.22,-127.98,1004.79,140.00,-490.00,70.00,1005.27,45.4582748,-73.4328079,00,09,26,E
